0
"{""Tweet"":""Why do people always cut in line? So frustrating!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I'm feeling really annoyed today, just need to vent it out!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Feeling annoyed by the little things today. Why does everything feel so frustrating?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I'm so annoyed by the little things lately. Can't people just be considerate?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""People really need to stop cutting in line! It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Why do people insist on being so rude? It's frustrating!"",""anger"":true,""anticipation"":false,""disgust"":true,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""It's so frustrating when people can't keep their promises!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I can't believe how frustrating this situation is! Seriously, what were they thinking?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I can't believe how frustrating this situation is! Ugh, I need a way to vent my anger."",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""It's frustrating when people don't listen! Can we just communicate better?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Why is it that some people just don't get it? It's so frustrating!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""It's so frustrating when people don't respect boundaries!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I'm really annoyed at how people can be so inconsiderate. Can't they just think?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Sometimes, I just can't believe how people treat each other! It's frustrating. Let's do better!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":true,""optimism"":true,""pessimism"":false,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Sometimes I just can't understand why people are so thoughtless! It's frustrating. 😤"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Sometimes I just can't believe people's ignorance! It makes me so mad. 😤"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Sometimes it’s frustrating how people ignore the simple things. Just talk to me!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Feeling so annoyed today, just need a break from it all!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Sometimes the little things just push me over the edge!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Why do people always cut in line? It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Feeling annoyed by the little things today. Why can't people just be considerate?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""It's really frustrating when people don't respect boundaries!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""It's frustrating when people don't respect your time! I need some space to cool off."",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Feeling annoyed today. Some people just don't get it!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Sometimes I just can't believe how frustrating people can be!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""It's frustrating when people don't respect your time! 😠 Hoping for more understanding from others. #Annoyed"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":true,""pessimism"":false,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Sometimes, I just can't believe how inconsiderate people can be!"",""anger"":true,""anticipation"":false,""disgust"":true,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Feeling a bit annoyed today, but I trust things will get better soon!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":true,""pessimism"":false,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""It's frustrating when people can't see the bigger picture. Why is it so hard to communicate?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""It's frustrating when people don't respect your time! Why can't we all just communicate better?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Feeling so annoyed right now, it's hard to stay calm! Why can't people just be considerate?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Feeling so annoyed today, it's hard to shake off! Is it just me?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I can't believe how frustrating this situation is! It makes me so angry."",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""It's frustrating when people don't listen, and it really gets me angry!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Why do people always cut in line? It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""It's frustrating when people don't respect boundaries!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I can't believe how frustrating this situation is! Just need to vent."",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I can't believe how frustrating things are lately! Why does everything feel so annoying?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Why do people always cut in line? It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Sometimes, I just can't believe how inconsiderate people can be!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Just when I thought things couldn't get worse, this happens! Why does everything feel so frustrating?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Why do people constantly ignore the little things? It really annoys me!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I'm feeling really annoyed today, just need some peace and quiet. Why can't people respect that?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""It's frustrating when plans fall apart at the last minute!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Sometimes it feels like everyone is pushing my buttons. Just need a moment!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I can't believe how inconsiderate people can be! Feeling so annoyed right now. 😡"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Feeling frustrated today, just trying to keep my cool. Why does everything seem so annoying?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I'm feeling annoyed today; sometimes it just builds up! Anyone else?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I can't believe how inconsiderate some people can be! It's so frustrating!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""I can't believe how inconsiderate some people can be! This is really annoying!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Feeling annoyed today, can’t believe how people act sometimes!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Sometimes, I just can't believe how people can be so inconsiderate!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Why do people always cut in line? It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Sometimes the little things really get to me. I need a moment!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Sometimes, I just can't handle the annoyance anymore! It's frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""I'm really annoyed by how some people treat others. It's frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Why do people always cut me off in traffic? It's so frustrating!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I'm really annoyed with how things are going lately. Can't believe it!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":true}"
"{""Tweet"":""Just when I thought people could be decent, they prove me wrong. So frustrating!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Sometimes it feels like people just don’t get it! Frustration building up, but I trust my friends to help me through."",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":true,""optimism"":true,""pessimism"":false,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Feeling frustrated today, can't believe the lack of respect I see!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Feeling annoyed today, just want to vent! Anyone else?"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""Why do people constantly waste my time? It's so frustrating!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Feeling a bit annoyed today, but I know it will pass. Let's focus on the positives!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":true,""love"":true,""optimism"":true,""pessimism"":false,""sadness"":false,""surprise"":false,""trust"":true}"
"{""Tweet"":""People really need to learn some basic manners. It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""It's frustrating when people don't respect boundaries. Anger is building up!"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I can't believe how inconsiderate some people can be! So much anger boiling inside."",""anger"":true,""anticipation"":false,""disgust"":true,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""Why do people always cut in line? It's so frustrating!"",""anger"":true,""anticipation"":false,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":true,""trust"":false}"
"{""Tweet"":""Sometimes, the little things really get under my skin. Why is it so hard to be considerate?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":false}"
"{""Tweet"":""I'm really annoyed with the way things are going lately. Can we just fix this?"",""anger"":true,""anticipation"":true,""disgust"":false,""fear"":false,""joy"":false,""love"":false,""optimism"":false,""pessimism"":true,""sadness"":false,""surprise"":false,""trust"":true}"
